symbol,display_symbol,name,aliases,shortname,last_price_usd,price_change_1H_percent,price_change_1D_percent,price_change_7D_percent,price_change_30D_percent,price_change_90D_percent,price_change_180D_percent,price_change_365D_percent,price_change_YTD_percent,volume_24_usd,display,trading_since,supply,last_update,ico_end,include_supply,use_volume,market_cap_usd
BTC,BTC,Bitcoin,,bitcoin,40891,,1.668910428662527,3.2067787099809326,-6.792186667732933,-13.119535200725974,-15.20620004143042,-27.14426539044351,,68916952832,true,2010-08-16 00:00:00,18985831,,,true,true,776343262406
ETH,ETH,Ethereum,,ethereum,2790.77,,3.808822956368553,6.418494176218352,-9.221160414781124,-28.306501599710682,-19.525392249908112,56.192101087848336,,24026359954,true,2015-08-07 14:55:00,119996038,,,true,true,334880886499
USDT,USDT,Tether,,tether,1.0005033564814778,,0.004130036214812067,-3.4704741235262404e-05,-0.006743835579150147,0.012923406428990385,0.03413964458602794,0.055373157212441446,,101992624981,true,2017-08-06 00:09:09,79576056394,,,true,true,79616111518
BNB,BNB,Binance Coin,,binance-coin,387.01,,2.630147678955318,2.9174989871947004,-9.12058708626693,-26.642502564826064,-6.45333593456557,51.03735462514278,,1933188894,true,2017-08-16 00:09:21,166801148,,,true,true,64553958194
USDC,USDC,USD Coin,,usd-coin,0.9999734375000023,,-0.00020833843326927546,-0.0001562539062640255,0.0014931175096091934,-0.004913083558911573,-0.004694481836705828,-0.0047939693755766274,,3312286415,true,2018-10-08 12:10:00,52494594345,,,true,true,52493199957
XRP,XRP,XRP,ripple,ripple,0.7918740812467046,,2.6415272910235057,6.975115329641525,-4.155727873031583,-1.7818513139438865,-26.699761170801494,69.27356426917753,,2621200668,true,2013-08-04 18:55:00,46135372182,,,true,true,36533405460
LUNA2,LUNA,Terra,,terra,88.12,,-0.4923033046743727,-9.896566331403763,58.31440301098373,35.82749506117751,150.2791657290757,368.20842362431864,,921928230,true,2020-07-09 08:05:00,368238374,,,true,true,32448228443
SOL,SOL,Solana,,solana,88.46,,5.380146617175323,6.156855025664013,-13.002724286414269,-50.06315043420246,-43.80696021873201,548.0255131716261,,2509483485,true,2020-04-09 08:45:00,321372366,,,true,true,28428192385
ADA,ADA,Cardano,,cardano,0.8423319574411101,,3.6348417582542965,3.8454623650776094,-22.396145001265023,-31.859030557708955,-64.67589477650067,-33.13127340399619,,1176333225,true,2017-10-01 20:45:00,31463134113,,,true,true,26502403345
AVAX,AVAX,Avalanche,,avalanche,78.14,,10.366078980650409,5.856836074796837,-10.479798610925469,-26.732797116596952,9.879085178341008,143.470894068591,,1742206297,true,2020-09-22 13:10:00,266712261,,,true,true,20840156626
BUSD,BUSD,Binance USD,,binance-usd,1.0000650403595812,,-0.016238505769881617,-0.0448889153052907,-0.34192171959646966,-0.029283572176964402,-0.052220158675421145,0.014624846428970252,,5549518037,true,2019-09-19 10:40:00,17809585985,,,true,true,17810744327
DOT,DOT,Polkadot,,polkadot,18.92,,3.410661716952893,10.63687355993032,-3.3705440155402075,-25.055716435350238,-45.51190531643243,-46.76977055392091,,1016327900,true,2020-08-21 10:00:00,897657999,,,true,true,16981113667
DOGE,DOGE,Dogecoin,,dogecoin,0.11710405904715457,,2.4533752386439063,-0.16637505108088627,-21.61370558058433,-31.718518823250026,-51.769843281793904,102.3827456941965,,371279879,true,2013-12-15 14:50:00,132670764299,,,true,true,15536285016
UST,UST,TerraUSD,,terrausd,1.0035832841648342,,-0.01361995697202725,-0.1370564189507063,0.21912827198676965,0.30166752682189374,-0.2448326291544613,-0.10057068569030794,,427208778,true,2018-03-24 03:22:40,15055425747,,,true,true,15109373616
SHIB,SHIB,SHIBA INU,,shiba-inu,2.2455834516444742e-05,,2.037787742717284,-1.8932252305909496,-27.16601464460287,-29.978539044003266,178.85298936345393,33817.29473473148,,472490359,true,2020-06-15 13:50:00,549063278876301,,,true,true,12329674130
WBTC,WBTC,Wrapped Bitcoin,,wrapped-bitcoin,40917,,1.6307552488143817,3.173531792131005,-6.783863369978084,-13.091416180836395,-15.187655065824778,-27.092488322437376,,270601426,true,2019-01-31 11:35:00,272823,,,true,true,11163060027
CRO,CRO,Cronos,crypto.com,cronos,0.40285363817592856,,2.2981883272992314,3.632840115722175,-17.767860620912003,-24.23858477702983,110.71025665276085,110.01240643812726,,63153672,true,2018-12-14 13:00:00,25263013692,,,true,true,10177296977
DAI,DAI,Multi-Collateral Dai,,dai,1.0006981261708623,,-0.002581075369482873,-0.029760180889587175,-0.042184606078161525,0.025953273690397658,-0.23641879017594603,-0.4333157735868751,,230167306,true,2017-12-27 01:40:00,9849930102,,,true,true,9856806597
ATOM,ATOM,Cosmos,,cosmos,28.46,,3.0140654825754085,0.3432671523737248,0.38532319832761974,32.15712501773101,-23.228825269789365,38.35926962727711,,786344684,true,2016-10-09 22:35:00,286370296,,,true,true,8149993922
LTC,LTC,Litecoin,,litecoin,110.16,,1.9030139195071425,7.2983052402679975,-14.889608652619351,-25.21324403902373,-39.5203553288773,-44.921992528214275,,929802921,true,2013-04-28 18:50:00,69862266,,,true,true,7695868519
