symbol,display_symbol,name,aliases,shortname,last_price_usd,price_change_1H_percent,price_change_1D_percent,price_change_7D_percent,price_change_30D_percent,price_change_90D_percent,price_change_180D_percent,price_change_365D_percent,price_change_YTD_percent,volume_24_usd,display,trading_since,supply,last_update,ico_end,include_supply,use_volume,market_cap_usd
BTC,BTC,Bitcoin,,bitcoin,10582,,-0.7227701547720193,-3.211458180258485,7.49150039323646,97.5269288785016,196.21608837136316,44.18020387170849,,18416083690,true,2010-08-16 00:00:00,17818724,,,true,true,188557822333
ETH,ETH,Ethereum,,ethereum,224.73,,-1.234214477036354,-10.839607657207736,-21.97783907038525,30.551127815096823,89.80613272549945,-51.09630733478036,,7135577663,true,2015-08-07 14:55:00,106906890,,,true,true,24025212573
XRP,XRP,XRP,ripple,ripple,0.3289772177361111,,-0.2878533320761115,2.09300399557021,-25.442726186348796,0.43242586479575074,3.4614586599946664,-26.718924396253414,,1165190352,true,2013-08-04 18:55:00,42566596173,,,true,true,14003440377
LTC,LTC,Litecoin,,litecoin,98.8,,-1.4464092458031241,3.028021377761336,-28.637667474540642,27.757804199626108,216.35374486761432,20.172489000551998,,3275220183,true,2013-04-28 18:50:00,62674261,,,true,true,6192049729
BCH,BCH,Bitcoin Cash,,bitcoin-cash,322.33,,0.577116396491472,-2.294688444479396,-25.345066200826512,9.713147358557423,157.86867503207077,-58.396310419728195,,1063315531,true,2017-07-23 16:35:00,17892550,,,true,true,5767228978
BNB,BNB,Binance Coin,,binance-coin,30.46,,-0.7408133767129899,0.8248684161831524,-19.238162341852984,25.194643462481466,374.72392756837223,145.76766684794868,,338332494,true,2017-08-16 00:09:21,141175490,,,true,true,4299756693
EOS,EOS,EOS,,eos,4.26,,0.41163275967895807,-5.618225564627292,-39.7038965947541,-19.117457962807702,78.59239587269893,-46.65954131314941,,1848688407,true,2017-08-07 00:09:36,923289754,,,true,true,3932503436
USDT,USDT,Tether,,tether,1.0006435663645838,,0.021593964365191693,-0.1804672483452988,-0.7406448457872657,-1.3416186089813014,-0.37288362908932776,0.06567984727842317,,32133133060,true,2017-08-06 00:09:09,3916710738,,,true,true,3919231402
BCHSV,BSV,Bitcoin SV,,bitcoin-sv,175.28,,5.974332971182192,22.384225910365235,-21.28794096518754,198.72494463039362,134.19556268171954,,,552888164,true,2018-11-09 02:40:00,17854986,,,true,true,3129612045
TRX,TRX,TRON,,tron,0.02862097778819446,,-0.449869284591732,4.07004466535227,-14.501578306645818,13.144915237999424,9.889230871362416,-19.179650696132082,,606996869,true,2017-09-13 01:20:00,66671432937,,,true,true,1908201601
XLM,XLM,Stellar,,stellar,0.09165015187152774,,-2.3463249744549772,0.03157218853960505,-26.393493176425984,-19.414599163333406,-10.596454545447028,-67.53076668257708,,165971682,true,2014-08-05 05:50:00,19426240684,,,true,true,1780417909
ADA,ADA,Cardano,,cardano,0.061604602680555516,,-0.9841190303701831,-3.7217173450594205,-31.59814563957864,-18.573903233169993,43.35843785523849,-62.477914273152734,,98867005,true,2017-10-01 20:45:00,25927070538,,,true,true,1597226879
XMR,XMR,Monero,,monero,84.54,,0.32533249069436415,-5.721604673203717,-21.646761848050964,21.55946508602794,88.9180751931979,-34.90949372559209,,210756349,true,2014-05-21 01:45:00,17099404,,,true,true,1445567525
LEO,LEO,UNUS SED LEO,,unus-sed-leo,1.2870884167777776,,1.0447635810944509,-9.328603511220253,-30.561300417086056,,,,,1863001,true,2019-05-21 18:40:00,999498893,,,true,true,1286443448
DASH,DASH,Dash,,dash,117.35,,0.20075056521743068,-12.243148640643206,-30.444276975278516,-5.44824764150591,71.72431099155959,-52.33058914671796,,187216235,true,2014-02-14 13:50:00,8922800,,,true,true,1047083488
NEO,NEO,NEO,,neo,13.16,,-1.6186737436073608,-3.31896306956387,-7.112209752402624,21.253097978194816,73.21783578383221,-60.82766898974362,,509132639,true,2016-09-09 03:15:00,70538830,,,true,true,928402528
LINK,LINK,ChainLink,,chainlink,2.57,,-3.364986750044058,-15.262912362500497,46.48321258769931,407.3271665880725,385.98914058351824,1126.6011321258693,,79557376,true,2017-09-20 21:00:00,350000000,,,true,true,898361940
IOT,MIOTA,IOTA,,iota,0.31656336580505423,,-1.8338155945368388,-3.4012637864440665,-26.156970172480314,3.1364578787380313,4.750305344140577,-68.0358578121921,,12971759,true,2017-06-13 14:35:00,2779530282,,,true,true,879897462
ATOM,ATOM,Cosmos,,cosmos,4.13,,2.0428537586213307,1.3531305458012597,-36.59074385533334,-22.275669878846042,,29253.157218766297,,195313903,true,2016-10-09 22:35:00,190688439,,,true,true,788445635
XTZ,XTZ,Tezos,,tezos,1.065507992034965,,6.443274028037589,10.094240159462267,-8.91500756837449,-20.30587402039033,155.1373565025855,-49.955140029444365,,13716992,true,2017-10-02 16:04:41,659224997,,,true,true,702409504
ETC,ETC,Ethereum Classic,,ethereum-classic,6.16,,0.751996246750931,-1.1043816248420966,-29.015977664909503,3.478517956982699,44.79423021066503,-62.00490553421834,,487140002,true,2016-07-24 13:50:00,111959724,,,true,true,690012657
OKB,OKB,OKB,,okb,2.16,,6.306493635393119,11.129132429914755,28.524981247370967,26.680320773795614,257.7610738673342,-42.41300106536232,,130491512,true,2018-04-17 10:27:11,299999999,,,true,true,647317143
XEM,XEM,NEM,,nem,0.06785351001158303,,-0.8265531354092405,-0.2595907380212622,-22.496045168258508,5.662785705190291,20.627165277403925,-59.973033369032656,,33197950,true,2015-04-01 00:35:00,8999999999,,,true,true,610681590
MKR,MKR,Maker,,maker,568.54,,0.03638288541236261,-8.456829929692331,-23.022542464857455,-6.711276530344352,28.741950507898444,-7.402328529747453,,1701331,true,2017-08-27 23:15:00,1000000,,,true,true,568538771
ONT,ONT,Ontology,,ontology,1.0242592460669013,,2.820376626021559,2.058114254692876,-28.16725218053956,-16.783912965483726,72.69886853201562,-69.97702048693901,,166949090,true,2018-03-08 07:20:00,533255141,,,true,true,546191510
ZEC,ZEC,Zcash,,zcash,75.81,,-1.9940500114366777,-12.068481294828326,-32.110717603124165,9.87855294074082,46.37248427934231,-58.936413273281254,,221565150,true,2016-10-29 15:25:00,6973405,,,true,true,528685696
BTG,BTG,Bitcoin Gold,,bitcoin-gold,26.98,,-1.1769255724788128,-4.402636598556016,-5.9327407783105786,57.64048370814021,145.33940812169425,-5.686441677615773,,14260599,true,2017-10-23 19:45:00,17513924,,,true,true,472574226
CRO,CRO,Crypto.com Coin,,crypto-com-coin,0.054665461899305545,,-3.3434328269785873,-27.095675714284805,-24.64509898926729,-32.444511028146394,296.0419404295533,,,2218659,true,2018-12-14 13:00:00,7990867580,,,true,true,436824467
VSYS,VSYS,V Systems,,v-systems,0.2220425222708333,,-3.005447414728347,3.619826716012616,39.54546154982279,69.36486644946402,,,,21955525,true,2019-03-05 16:40:00,1756883859,,,true,true,390102923
USDC,USDC,USD Coin,,usd-coin,0.9988181990373132,,0.0975611214827751,-0.36142963336508244,-0.7461864539932632,-0.8544949562469907,-0.7020912012774766,,,90414018,true,2018-10-08 12:10:00,382194371,,,true,true,381742693
DOGE,DOGE,Dogecoin,,dogecoin,0.0030544996006944465,,-0.7360472885436836,-2.992579055948624,-7.488642574672917,9.886284276972383,46.93423573501794,-11.287527363884232,,22583649,true,2013-12-15 14:50:00,120358217362,,,true,true,367634127
EGT,EGT,Egretia,,egretia,0.08005544923611102,,-3.988619131146598,-7.288731894502138,209.39488644834623,10297.96096867247,18029.59565996101,805.9430150540439,,52125939,true,2018-06-26 11:55:00,4208736606,,,true,true,336932300
VET,VET,VeChain,,vechain-token,0.006009938651567947,,-0.42477259670131806,-2.258310217030437,-14.170543740402886,-13.497447042523056,38.85049578477627,,,11924436,true,2018-07-24 04:10:00,55454549399,,,true,true,333278440
BAT,BAT,Basic Attention Token,,basic-attention-token,0.24902132386411152,,-2.4712931488519194,-7.922942220718228,-25.329028099228427,-40.81085515177744,105.33791074239443,-22.959686153090207,,13260838,true,2017-08-08 00:09:19,1273006299,,,true,true,317005714
QTUM,QTUM,Qtum,,qtum,3.22,,-0.3294090137691315,-4.700159812598638,-9.761357844173197,16.690957101731968,57.151894061351115,-61.2810680350664,,230349396,true,2017-08-06 00:09:30,95868460,,,true,true,308420531
DCR,DCR,Decred,,decred,28.85,,-0.7667167596881338,-2.794587478011194,-0.7535816199353984,12.046568485703835,68.97994164379637,-60.17900432954123,,11343658,true,2016-02-10 20:05:00,10085133,,,true,true,290956214
OMG,OMG,OMG Network,,omisego,1.711008038336805,,2.8665758135953023,-1.4710059666104156,-17.605107283848906,-8.321904740690526,32.73217193229046,-75.19444298832113,,82567733,true,2017-07-14 04:40:00,140245398,,,true,true,239961003
HT,HT,Huobi Token,,huobi-token,4.39,,1.0794881397474108,9.343886902576266,18.660347016899976,77.04678683315771,325.9476582691737,26.61426761106107,,84790178,true,2018-02-03 20:00:00,50000200,,,true,true,219731738
TUSD,TUSD,TrueUSD,,trueusd,1.001015260684015,,0.11813702193932334,-0.4524058895234632,-0.41492192064755373,-0.697372707811925,-0.608289772465479,0.6662179945705813,,119519275,true,2018-03-06 04:40:00,217204697,,,true,true,217425217
BTT,BTT,BitTorrent,,bittorrent-token,0.0010117715902777781,,-1.7517386538995476,-8.307267894172622,-23.09068833663963,39.88549176828109,,,,30659086,true,2019-01-31 10:10:00,212116499999,,,true,true,214613449
RVN,RVN,Ravencoin,,ravencoin,0.04755956440625,,2.884585047869513,3.737183433702617,-23.158547892423215,-23.479822212521068,273.735887046828,187.13917210756077,,17793382,true,2018-03-10 20:45:00,3978480000,,,true,true,189214776
LSK,LSK,Lisk,,lisk,1.4819458829791676,,4.858374918653311,8.188355517660263,-28.69842361074687,-26.28276928479321,21.95735983654438,-70.06423389482083,,8071403,true,2016-06-05 00:09:26,118535893,,,true,true,175663780
HOT2,HOT,Holo,,holo,0.0013049952304964529,,0.20394676371557843,-6.444715578396883,-24.342895408917755,-7.020375544627397,82.72658898569378,175.6531477789348,,3553423,true,2018-04-30 22:20:00,133214575156,,,true,true,173844385
PAX,USDP,Pax Dollar,,pax-dollar,1.0043674146000003,,0.2753205939232971,0.24908369362317573,-0.09801393433266402,-0.3178927950683738,0.9435306117019651,,,117145412,true,2018-09-27 21:00:00,162330449,,,true,true,163039414
NANO,NANO,Nano,,nano,1.2033673066840278,,6.353122021324753,9.677459307663375,-19.497736335909167,-31.195260401993874,36.15597194490688,-49.37185962984611,,10244230,true,2017-03-07 00:40:00,133248297,,,true,true,160346644
AOA,AOA,Aurora,,aurora,0.024367014760563372,,2.117655359880804,7.154669524265561,-11.364711980583632,48.631055207338456,158.82416849590072,-52.26923039443798,,11285087,true,2018-06-26 17:45:00,6542330148,,,true,true,159417055
BCD,BCD,Bitcoin Diamond,,bitcoin-diamond,0.8519773876840276,,-1.8231762307514905,-10.257357255178915,-35.679969203812746,-19.213693746118764,11.030662905985897,-59.818857529763314,,4054941,true,2017-11-24 16:40:00,186492898,,,true,true,158887732
WAVES,WAVES,Waves,,waves,1.4753429027944254,,-1.0747082536654868,-6.923662783541304,-43.09273595478879,-44.81082308373132,-42.823055936334974,-48.811433078094446,,24802350,true,2016-06-02 21:20:00,99999999,,,true,true,147534290
ZRX,ZRX,0x,,0x,0.24126123969791669,,-1.0955387403408756,-0.5784981655261484,-28.13413266869637,-24.29834790045387,-15.400296527659096,-78.34332329272117,,15800014,true,2017-08-16 14:15:00,598145091,,,true,true,144309226
REP,REP,Augur,,augur,12.73,,-1.1551798118941143,-11.203726918196425,-38.40885812196253,-43.768342467274316,-18.00970902325444,-56.36044479139206,,5258649,true,2017-08-07 00:09:14,11000000,,,true,true,140043450
DGB,DGB,DigiByte,,digibyte,0.011572414524305559,,-1.6947253647011804,-3.6520729332480224,-17.53883316321994,-12.470909548860057,22.064861791485654,-73.3974906504338,,1040014,true,2014-02-06 13:20:00,12030766221,,,true,true,139225014
KMD,KMD,Komodo,,komodo,1.208212617879859,,-2.7723596960388237,-11.44292909299555,-14.99618574345962,10.52883286889167,86.53237249808228,-20.686887066603784,,3692431,true,2017-02-05 23:55:00,115001085,,,true,true,138945763
BCN,BCN,Bytecoin,,bytecoin-bcn,0.0007535870000000008,,0.7975360708478201,-5.672000392934198,-24.4173364408049,-16.748671416594853,22.809624370862338,-75.96150414012136,,25147,true,2014-06-17 13:05:00,184066828813,,,true,true,138710369
ICX,ICX,ICON,,icon,0.2684701407797201,,-1.2524951130999198,-12.060890520532103,-21.156649905374866,-31.252108154407605,17.52001090216669,-80.35585497206742,,6147050,true,2017-10-27 00:25:00,490271394,,,true,true,131623230
