symbol,display_symbol,name,aliases,shortname,last_price_usd,price_change_1H_percent,price_change_1D_percent,price_change_7D_percent,price_change_30D_percent,price_change_90D_percent,price_change_180D_percent,price_change_365D_percent,price_change_YTD_percent,volume_24_usd,display,trading_since,supply,last_update,ico_end,include_supply,use_volume,market_cap_usd
BTC,BTC,Bitcoin,,bitcoin,35069,,-1.888050629652607,-3.5771104879258697,-10.208703358102927,-38.24317326779249,51.87891884514546,276.9017225126036,,55193357753,true,2010-08-16 00:00:00,18739212,,,true,true,657157712382
ETH,ETH,Ethereum,,ethereum,2171.22,,-2.5671881218752906,-9.284986455834822,-17.164069898175455,22.84238669923817,253.33546510648537,849.3657688625262,,29647835484,true,2015-08-07 14:55:00,116367028,,,true,true,252657944989
USDT,USDT,Tether,,tether,1.0003133101851838,,0.005102828355247849,0.019560198054262026,-0.02153953540089507,0.02783120169273754,0.054499561740047456,0.04937594168031802,,668419420615,true,2017-08-06 00:09:09,60888893965,,,true,true,60907971076
BNB,BNB,Binance Coin,,binance-coin,331.1,,-2.2382646892074516,-3.797700849069062,-8.761973593892344,24.686714967648765,918.2966054462329,1971.7175071205695,,3826575225,true,2017-08-16 00:09:21,153432897,,,true,true,50800980953
ADA,ADA,Cardano,,cardano,1.3932264082298271,,-1.7107939431607995,-5.174187784173227,-15.904028440257957,18.51468121720032,792.4354517331806,1665.4532471332736,,1616669559,true,2017-10-01 20:45:00,31463134114,,,true,true,43835269333
DOGE,DOGE,Dogecoin,,dogecoin,0.2776376085928819,,-4.764649997907512,-11.691102629618086,-26.513631461664588,386.5617874248505,5946.693868531656,11269.104775236552,,1366564240,true,2013-12-15 14:50:00,130100120405,,,true,true,36120686307
XRP,XRP,XRP,ripple,ripple,0.7452631732694451,,-5.812476813602075,-11.517750225865834,-31.691139102496646,36.23139312458045,57.411326090516354,297.52817197524956,,4039304713,true,2013-08-04 18:55:00,46135372183,,,true,true,34382993873
USDC,USDC,USD Coin,,usd-coin,1.0000446180555551,,0.0013194029840523705,-0.001249928606616515,0.0841202704934642,-0.42799072549318484,-0.023651379481804548,-0.04036921066411487,,1379708662,true,2018-10-08 12:10:00,21100000000,,,true,true,21100941441
DOT,DOT,Polkadot,,polkadot,20.16,,-4.184307988900752,-3.2464236949567042,-24.17145996470688,-45.209887092760425,303.36494464925823,,,961549799,true,2020-08-21 10:00:00,897657999,,,true,true,18101184178
UNI,UNI,Uniswap,,uniswap,19.95,,-2.7782465382359156,-7.266234421470817,-18.51479064240492,-40.414025917262414,461.36866716676207,,,491869275,true,2020-09-17 07:15:00,575171206,,,true,true,11472953118
BCH,BCH,Bitcoin Cash,,bitcoin-cash,545.61,,-3.8672218463265,-5.893263884080476,-28.11670780971804,4.243098877528173,74.29228413501644,134.79217164656504,,1435063478,true,2017-07-23 16:35:00,18768647,,,true,true,10240386150
LTC,LTC,Litecoin,,litecoin,151.91,,-3.369784394919269,-6.666895028377986,-22.473073753257093,-21.675482617962142,42.24878891828938,252.78955551769414,,1887626356,true,2013-04-28 18:50:00,66752414,,,true,true,10140173723
BUSD,BUSD,Binance USD,,binance-usd,1.0003424554185276,,0.022900414012643096,0.013387261516310102,0.06817022254280342,0.033422960561981095,-0.032651226707272274,-0.16966518360725358,,5172494740,true,2019-09-19 10:40:00,9451605492,,,true,true,9454842246
SOL,SOL,Solana,,solana,34.48,,-4.330312534664548,-5.769647846938694,-17.041120470611922,121.71956876190926,2163.31320268206,5236.750797833411,,679500236,true,2020-04-09 08:45:00,272637428,,,true,true,9399841019
LINK,LINK,ChainLink,,chainlink,20.5,,-3.2857567862971733,-5.007212902128966,-26.970917212766494,-28.92488254944407,65.38693793865001,395.9190887069087,,1240567346,true,2017-09-20 21:00:00,434009554,,,true,true,8898649739
THETA,THETA,Theta Token,,theta-token,8.58,,-4.216430932828645,5.612859149855146,26.640852345909337,-14.988315932381152,733.8721757113353,3759.567332971013,,421489212,true,2018-01-17 17:40:00,870502689,,,true,true,7468862413
MATIC,MATIC,Polygon,,matic-network,1.3635842680188541,,-1.821506024213554,-1.138921096955785,-17.92427401338264,268.1761721970931,7370.581667706652,6375.33777943534,,1755202868,true,2019-04-26 15:35:00,4952830774,,,true,true,6753602126
WBTC,WBTC,Wrapped Bitcoin,,wrapped-bitcoin,35052,,-2.6109503009299524,-4.250511987126883,-10.361000743346981,-38.266296155117715,51.835864925220555,276.1961771677339,,124568619,true,2019-01-31 11:35:00,191562,,,true,true,6714646493
XLM,XLM,Stellar,,stellar,0.2897272295463928,,-3.20146446440326,-11.21183032583323,-37.33896808611939,-28.881443481081515,78.05000118597208,317.46275542560596,,388181036,true,2014-08-05 05:50:00,23170089531,,,true,true,6713005848
ICP,ICP,Internet Computer,,internet-computer,47.9,,-3.9217874523404332,-21.386316485526013,-69.71144511277646,,,,,448482870,true,2021-05-10 17:05:00,128985797,,,true,true,6178194669
ETC,ETC,Ethereum Classic,,ethereum-classic,50.01,,-4.185723606798069,-10.125226380481637,-27.08817597404416,315.61549738815995,726.1462345975631,697.0895199342787,,1714993368,true,2016-07-24 13:50:00,116313298,,,true,true,5816270588
VET,VET,VeChain,,vechain-token,0.09565994687095286,,-4.037034586386348,-9.427351604004983,-19.740382170425157,1.0235658737648532,508.51962592857154,1053.885876019944,,303557640,true,2018-07-24 04:10:00,55454549399,,,true,true,5304779249
DAI,DAI,Multi-Collateral Dai,,dai,1.0010938084442178,,0.0043339968381529885,0.01233171147631596,0.09666229049497373,-0.2619388739192918,0.220276837660458,-1.3663328919844568,,459783296,true,2017-12-27 01:40:00,5215735641,,,true,true,5221440657
FIL,FIL,Filecoin,,filecoin,62.9,,-4.160353315094911,-10.877917071444715,-24.1803410454043,-20.104575019252245,152.4321240438356,,,480584499,true,2020-10-15 14:45:00,80527286,,,true,true,5065115916
XMR,XMR,Monero,,monero,263.22,,-4.037143051120759,6.699839697102014,-8.163670337035764,14.953638497956408,75.28042844641213,311.334465946744,,301964837,true,2014-05-21 01:45:00,17935752,,,true,true,4721085896
TRX,TRX,TRON,,tron,0.06714756878614031,,-3.455865431886763,-2.1216111480157487,-21.18983356397035,6.259344518449635,131.5773159806558,324.02172691709853,,953836985,true,2017-09-13 01:20:00,66671432938,,,true,true,4476824629
AMP,AMP,Amp,,amp,0.08941177980431536,,8.075296246244697,55.013688086496394,98.13004673464279,222.24597415720484,1271.988945448964,,,117464297,true,2020-09-08 10:00:00,48032686500,,,true,true,4294687989
EOS,EOS,EOS,,eos,4.39,,-4.370773217764682,-9.189290025954067,-27.928228900318526,4.399047423479603,52.164948559991096,74.637343311891,,1499952035,true,2017-08-07 00:09:36,954410050,,,true,true,4187999352
OKB,OKB,OKB,,okb,12.43,,-2.426749069686635,-6.555585671628203,-34.4721908569586,-10.98077380579677,113.06929543646864,154.42128832284035,,325252343,true,2018-04-17 10:27:11,282838290,,,true,true,3516390430
AAVE,AAVE,Aave,,aave-token,260.85,,-1.014222704095997,-8.946352800565172,-38.38799982869093,-27.943138380561745,220.15826038418328,,,323971377,true,2020-10-05 11:00:00,12799578,,,true,true,3338791951
NEO,NEO,NEO,,neo,43.65,,-4.022228727236628,-5.789966018013488,-30.783875939329775,2.1295506081073503,164.86535280520422,327.52969084707075,,359072499,true,2016-09-09 03:15:00,70538830,,,true,true,3079165067
SHIB,SHIB,SHIBA INU,,shiba-inu,7.661242682768245e-06,,0.6217364112261923,20.80511265247902,-14.344434966858746,14504.985941040963,11494418.166346759,513378.2508176009,,749220129,true,2020-06-15 13:50:00,394796000000000,,,true,true,3024627966
TFUEL,TFUEL,Theta Fuel,,theta-fuel,0.5685296915967529,,-6.1437384552342635,12.627018425577013,111.9588996073503,56.570966349814135,3274.7190024416495,5929.472094126083,,216653242,true,2019-03-20 14:25:00,5301214399,,,true,true,3013897788
ALGO,ALGO,Algorand,,algorand,0.9271621436852203,,-4.010679052077419,-8.261349771238567,-10.954933431846676,-21.424428312692793,176.8780493059543,300.991097595678,,132394184,true,2019-06-19 09:40:00,3086786914,,,true,true,2861951973
BCHSV,BSV,Bitcoin SV,,bitcoin-sv,151.64,,-3.713272583549565,-7.378904442278326,-18.382094032290727,-26.4769459302658,-10.44504505375669,-12.4929378435046,,129689160,true,2018-11-09 02:40:00,18765416,,,true,true,2845510783
CAKE,CAKE,PancakeSwap,,pancakeswap,15.4,,-1.0968669808556706,-2.5885266141773613,-17.057209684441837,38.84889585715609,3074.374273573521,,,156273089,true,2020-09-29 11:50:00,183991336,,,true,true,2833140611
