symbol,display_symbol,name,aliases,shortname,last_price_usd,price_change_1H_percent,price_change_1D_percent,price_change_7D_percent,price_change_30D_percent,price_change_90D_percent,price_change_180D_percent,price_change_365D_percent,price_change_YTD_percent,volume_24_usd,display,trading_since,supply,last_update,ico_end,include_supply,use_volume,market_cap_usd
BTC,BTC,Bitcoin,,bitcoin,7491.2,,-1.026048172639095,2.2791833666505146,-22.60760784778887,-28.28070729118586,-51.74537546662435,189.72164673811486,,3615936275,true,2010-08-16 00:00:00,17067260,,,true,true,127854338898
ETH,ETH,Ethereum,,ethereum,594.84,,-1.0942014268742335,9.088478464508434,-25.184598690032413,-24.04309587877038,38.50933249217527,140.8913622759191,,1565841708,true,2015-08-07 14:55:00,99998259,,,true,true,59483459743
XRP,XRP,XRP,ripple,ripple,0.6593833691045292,,-0.6598513354976476,14.308324461931715,-24.91534588675374,-26.55208700241875,193.3518252117673,122.4890328910003,,571712442,true,2013-08-04 18:55:00,39501160382,,,true,true,26046408217
BCH,BCH,Bitcoin Cash,,bitcoin-cash,1089.36,,-3.119259625319768,16.33766146441809,-37.57011480409686,-4.132164214709854,-21.12588367806636,,,465526353,true,2017-07-23 16:35:00,17420284,,,true,true,18977042795
EOS,EOS,EOS,,eos,13.7,,-1.475009198375654,15.758177142990814,-21.164324888517452,101.35496569522913,242.12752050976474,,,957628990,true,2017-08-07 00:09:36,896149491,,,true,true,12277901243
LTC,LTC,Litecoin,,litecoin,118.89,,-2.225079946616614,1.6759321264839335,-31.36210123366029,-37.758769555701605,21.61152036400536,300.96732051915785,,152363750,true,2013-04-28 18:50:00,56818473,,,true,true,6755120185
ADA,ADA,Cardano,,cardano,0.21343396714736834,,-2.5856344643509632,9.76254822708819,-38.97471201662267,-17.83001944616184,79.36203402853464,,,91889056,true,2017-10-01 20:45:00,25932534531,,,true,true,5534883723
XLM,XLM,Stellar,,stellar,0.28808589859374995,,-2.481559036439765,7.539570255601477,-30.59423243133375,-12.015202334167007,89.88144598109574,594.1230874294572,,35389706,true,2014-08-05 05:50:00,18660860588,,,true,true,5375930791
IOT,MIOTA,IOTA,,iota,1.7238085655749122,,-1.8310959834637857,16.481497635517513,-26.302707708102936,7.259287367544448,-56.05253855018062,,,36763622,true,2017-06-13 14:35:00,2767059005,,,true,true,4769880015
TRX,TRX,TRON,,tron,0.05912190019512195,,-1.0779651216714745,-5.317097015358967,-29.469712381871133,41.545231989090794,1346.9545489489826,,,173065743,true,2017-09-13 01:20:00,65800551984,,,true,true,3890253667
NEO,NEO,NEO,,neo,53.23,,-2.034958328515961,4.480585534928245,-36.32901035180077,-49.3150943424111,52.94653662339643,3993.1693042842817,,54735168,true,2016-09-09 03:15:00,64900049,,,true,true,3454697399
OKB,OKB,OKB,,okb,4.8,,0.13527795345409377,33.37687139312858,135.07796911516235,,,,,10309933,true,2018-04-17 10:27:11,600000000,,,true,true,2879138906
XMR,XMR,Monero,,monero,162.71,,-0.2603355452385571,4.356651032128267,-31.4813108809727,-53.03053758032845,-40.63306873852579,258.61763294648716,,38878145,true,2014-05-21 01:45:00,16121076,,,true,true,2623127600
DASH,DASH,Dash,,dash,313.81,,-2.157325182599825,3.760851490145257,-36.710667909264366,-43.08044800984915,-54.438804795343096,118.02109211752976,,45590562,true,2014-02-14 13:50:00,8114970,,,true,true,2546520495
USDT,USDT,Tether,,tether,1,,0,0,0,-0.391340582489099,0,,,1223065828,true,2017-08-06 00:09:09,2507140814,,,true,true,2507140814
XEM,XEM,NEM,,nem,0.2462735591707318,,-2.3652896859990147,3.5878926993326794,-40.52702725129447,-22.614317399248172,-6.783584602184455,8.62070315800224,,10830763,true,2015-04-01 00:35:00,8997202195,,,true,true,2215773007
BNB,BNB,Binance Coin,,binance-coin,14.69,,4.013314660808749,19.5804935542763,3.0972589247827744,57.10045469623955,430.6297597039631,,,46369886,true,2017-08-16 00:09:21,114041289,,,true,true,1674820593
ETC,ETC,Ethereum Classic,,ethereum-classic,15.37,,-1.9587980449756244,1.645312170453954,-36.44922184077643,-34.050619857974205,-45.5667517292129,-10.50891071775493,,72503576,true,2016-07-24 13:50:00,100605784,,,true,true,1546077833
QTUM,QTUM,Qtum,,qtum,13.43,,-2.5156178312054314,5.159681966787869,-38.80058606546193,-40.475586108602066,0.6822035326966878,,,41977011,true,2017-08-06 00:09:30,88647035,,,true,true,1190274966
ONT,ONT,Ontology,,ontology,7.67,,0.46535457660125956,23.657701934477192,-14.718873684461077,,,,,76798880,true,2018-03-08 07:20:00,151140600,,,true,true,1158579812
OMG,OMG,OMG Network,,omisego,11.05,,-2.2387799120169514,8.753273702379257,-35.16766549544465,-27.856551572287568,32.85931319689204,,,45258506,true,2017-07-14 04:40:00,102075499,,,true,true,1128334773
BCN,BCN,Bytecoin,,bytecoin-bcn,0.0059830462187499996,,-2.2189315266455942,2.4946013037004553,-16.016874988390978,57.58036681264984,134.68385497580456,121.65805389296891,,11385199,true,2014-06-17 13:05:00,182737057596,,,true,true,1093324261
