symbol,display_symbol,name,aliases,shortname,last_price_usd,price_change_1H_percent,price_change_1D_percent,price_change_7D_percent,price_change_30D_percent,price_change_90D_percent,price_change_180D_percent,price_change_365D_percent,price_change_YTD_percent,volume_24_usd,display,trading_since,supply,last_update,ico_end,include_supply,use_volume,market_cap_usd
BTC,BTC,Bitcoin,,bitcoin,6986.07,,1.8139155443837318,2.7541497566636024,14.625709631141845,-17.472038942205632,-11.185563416979445,25.51181336537506,,24916975279,true,2010-08-16 00:00:00,18339446,,,true,true,128120648874
ETH,ETH,Ethereum,,ethereum,176.96,,3.0962164270760697,12.06822639112179,38.29882855545357,8.3014271915163,4.725753871631987,1.0649015531308295,,12960518896,true,2015-08-07 14:55:00,110622985,,,true,true,19575333821
XRP,XRP,XRP,ripple,ripple,0.18596826560763888,,1.2483087563664068,0.276717825680585,21.33136022096518,-18.477960097858052,-34.737821101011704,-43.26080386215746,,1114981764,true,2013-08-04 18:55:00,43299885509,,,true,true,8052404609
USDT,USDT,Tether,,tether,1.0000351447118059,,-0.01406406038301482,-0.004250560206348723,-0.08235025896585717,0.010145162556776645,-0.03858466936023121,-1.3843267079979065,,35468011523,true,2017-08-06 00:09:09,6988161729,,,true,true,6988407327
BCH,BCH,Bitcoin Cash,,bitcoin-cash,226,,2.665181087472488,1.8243078810978686,7.043556401781012,-32.4239948518781,-1.4874365055850376,-24.928474761788838,,1750428293,true,2017-07-23 16:35:00,18387009,,,true,true,4155482046
BCHSV,BSV,Bitcoin SV,,bitcoin-sv,187.31,,2.629585098110206,-0.409542697819949,14.519456726874994,-32.62405578942827,56.75288420414557,217.9223940978085,,615643638,true,2018-11-09 02:40:00,18385680,,,true,true,3443900721
LTC,LTC,Litecoin,,litecoin,41.25,,1.6788230890561524,1.0915992820404503,10.482111253018726,-25.92312408442866,-21.39749864259595,-47.29709082825161,,2747487871,true,2013-04-28 18:50:00,64566957,,,true,true,2663406254
BNB,BNB,Binance Coin,,binance-coin,15.43,,1.7051190207161289,0.8404166409753957,33.50299394655602,-10.130258937417745,-12.427827769174215,-35.47561703039948,,328226465,true,2017-08-16 00:09:21,155536712,,,true,true,2399358021
EOS,EOS,EOS,,eos,2.57,,1.7640953221151057,4.719561150459603,16.38831551951963,-27.823838152765724,-11.55816181925919,-51.803996386796435,,1865497109,true,2017-08-07 00:09:36,922002475,,,true,true,2369350205
XTZ,XTZ,Tezos,,tezos,2.25,,4.45771876428204,16.322106465899843,43.58852812486308,43.7642567353948,184.63505467867319,55.63245480029415,,158034262,true,2017-10-02 16:04:41,707912488,,,true,true,1593463906
OKB,OKB,OKB,,okb,4.67,,4.6918032861371906,1.6358272000224328,12.991279655343762,66.84477830273586,90.03576452932435,168.41474775882207,,135985573,true,2018-04-17 10:27:11,282838289,,,true,true,1321176425
LINK,LINK,ChainLink,,chainlink,3.59,,2.774917419791444,11.262150031462992,72.16609898059534,43.49450813512653,29.62750184020471,622.9042982268476,,385980157,true,2017-09-20 21:00:00,349999999,,,true,true,1255727983
XLM,XLM,Stellar,,stellar,0.05306070626388888,,5.541976318371751,11.25787892119795,40.09039285654652,-10.236279419283212,-13.841838534772085,-53.51508376328679,,363397200,true,2014-08-05 05:50:00,20332497403,,,true,true,1078856672
LEO,LEO,UNUS SED LEO,,unus-sed-leo,1.049170735014134,,0.8090956459890046,2.413248649900974,2.826174948541152,17.04493252409653,11.756128748774252,,,1107360,true,2019-05-21 18:40:00,999498893,,,true,true,1048644988
XMR,XMR,Monero,,monero,56.04,,1.916094811041586,3.4633102147406456,37.432627119306446,-10.586961694601623,1.4507786530930062,-20.43227894326565,,103639356,true,2014-05-21 01:45:00,17532464,,,true,true,982586690
ADA,ADA,Cardano,,cardano,0.03549149661805554,,3.094466484930259,7.607768069302569,26.75191386738319,-18.92862136029424,-8.701532005976434,-54.60585622511145,,50193598,true,2017-10-01 20:45:00,25927070538,,,true,true,920190536
TRX,TRX,TRON,,tron,0.01277325218402778,,1.9110895197905604,2.7650552545291154,18.248883795246634,-22.902288046090845,-19.173155972868766,-49.26325393008641,,356509355,true,2017-09-13 01:20:00,66671432937,,,true,true,851611026
HT,HT,Huobi Token,,huobi-token,3.76,,1.6246324802502463,0.5971826924686027,16.2929224989874,19.45345564074898,13.01521888836119,52.141599117151095,,222759065,true,2018-02-03 20:00:00,222668093,,,true,true,837108250
DASH,DASH,Dash,,dash,78.49,,5.014754994532107,8.668473891836111,19.160287502900644,-23.50746883388076,19.77149995302719,-37.08781316754962,,535332980,true,2014-02-14 13:50:00,9451993,,,true,true,741860332
USDC,USDC,USD Coin,,usd-coin,0.9986294292896835,,-0.03295365814805531,-0.08165769354276252,-0.018741944443304962,-0.24741937490394117,-0.09420600396216508,-1.019216735604914,,233383603,true,2018-10-08 12:10:00,721841157,,,true,true,720851823
ETC,ETC,Ethereum Classic,,ethereum-classic,5.31,,1.7816347629934934,1.1044056403361018,10.09221283249366,-39.30753533008124,18.89097828860474,-12.23249834749183,,1272380110,true,2016-07-24 13:50:00,116313298,,,true,true,617457132
NEO,NEO,NEO,,neo,7.41,,1.9198491295309636,2.8132517012377734,19.046281748258636,-30.901496862927193,2.589525551587416,-31.772865647350756,,336726253,true,2016-09-09 03:15:00,70538831,,,true,true,522406734
CRO,CRO,Crypto.com Coin,,crypto-com-coin,0.04919845496875001,,2.033505603360353,-0.9166828346145289,29.526520136050195,5.072610191203532,44.30719483618531,-37.97299559274583,,12443320,true,2018-12-14 13:00:00,10351598173,,,true,true,509282637
ATOM,ATOM,Cosmos,,cosmos,2.34,,2.0958568686047325,-0.94471284505109,16.253624731130635,-47.76265765404926,-19.334320301604794,-49.87807349727788,,114401154,true,2016-10-09 22:35:00,190688438,,,true,true,445400832
IOT,MIOTA,IOTA,,iota,0.1545071583554007,,1.3138541264745343,-0.5379505963205662,16.376316116861005,-34.75343817980411,-40.66006735210448,-49.246614748395075,,11326202,true,2017-06-13 14:35:00,2779530283,,,true,true,429457326
ZEC,ZEC,Zcash,,zcash,43.84,,3.5933596663616023,23.276550910044687,41.92507131060543,-12.492283133094062,26.353938315669495,-37.61172339518699,,656175388,true,2016-10-29 15:25:00,8994995,,,true,true,394381188
XEM,XEM,NEM,,nem,0.03593137171641791,,1.0625819697453616,-1.9292904585674047,-5.805860302325993,-11.48032382464826,-8.003150521488902,-44.28209375030254,,6513395,true,2015-04-01 00:35:00,8999999998,,,true,true,323382345
MKR,MKR,Maker,,maker,319.1,,3.9318329316345206,9.039862101282074,23.91327639178684,-30.989193057138316,-34.00386856305696,-48.23152941151322,,2238006,true,2017-08-27 23:15:00,1005658,,,true,true,320902274
ONT,ONT,Ontology,,ontology,0.40554931673021577,,1.3331853523266712,3.960584787999409,13.350760581057303,-36.39066918972695,-29.012355673476293,-67.28692019616572,,86891532,true,2018-03-08 07:20:00,656746572,,,true,true,266343124
FTT2,FTT,FTX Token,,ftx-token,2.65,,1.9415852144101637,2.392635960197979,14.634857388059194,18.529285943538394,109.3837560442288,,,2019115,true,2019-08-01 09:25:00,95419564,,,true,true,253081456
DOGE,DOGE,Dogecoin,,dogecoin,0.001989466491228071,,0.8526161218317235,2.2584787007620317,12.973933112514521,-13.171842656608046,-22.712296690428836,-30.4449050451682,,91216698,true,2013-12-15 14:50:00,124253290531,,,true,true,247197758
PAX,USDP,Pax Dollar,,pax-dollar,0.9990839848715952,,-0.05479735372436842,-0.04752380917467037,-0.0004633458034043117,-0.4864803483901773,-0.037005096362975755,-0.9315090492577629,,491056198,true,2018-09-27 21:00:00,244951954,,,true,true,244727574
BAT,BAT,Basic Attention Token,,basic-attention-token,0.1628407105451387,,1.7859539603759311,0.1790935182763475,27.611667862749968,-22.52525857215345,-32.002845851167436,-60.13009867905613,,39640175,true,2017-08-08 00:09:19,1457527137,,,true,true,237344755
VET,VET,VeChain,,vechain-token,0.0037980110000000004,,2.5046413002814374,2.809340468176667,40.122233974438885,-32.4137224699098,21.159041202504678,-45.83420300036702,,51399851,true,2018-07-24 04:10:00,55454549400,,,true,true,210616989
BUSD,BUSD,Binance USD,,binance-usd,0.9986642259651175,,-0.061935766524809886,-0.1671196342262679,-0.151392084394077,-0.46124474123772025,-0.010257073465265366,,,60435133,true,2019-09-19 10:40:00,196110598,,,true,true,195848639
BTG,BTG,Bitcoin Gold,,bitcoin-gold,9.03,,1.8840275833813234,-8.334504545886121,26.134239443715167,-10.749636495341344,23.925731021854283,-47.94367418708082,,22278754,true,2017-10-23 19:45:00,17513924,,,true,true,158231788
QTUM,QTUM,Qtum,,qtum,1.3440558984756938,,1.5963827173436345,0.874427469096925,13.03489034865288,-29.33369918715941,-18.484585022927714,-51.64583796549893,,139066369,true,2017-08-06 00:09:30,102194228,,,true,true,137354755
DCR,DCR,Decred,,decred,12.03,,0.5792487016911979,0.6954916507861986,7.1214575476598565,-31.849781426329717,-11.022055509733004,-53.24072136466539,,16889088,true,2016-02-10 20:05:00,11391809,,,true,true,137045192
