symbol,display_symbol,name,aliases,shortname,last_price_usd,price_change_1H_percent,price_change_1D_percent,price_change_7D_percent,price_change_30D_percent,price_change_90D_percent,price_change_180D_percent,price_change_365D_percent,price_change_YTD_percent,volume_24_usd,display,trading_since,supply,last_update,ico_end,include_supply,use_volume,market_cap_usd
BTC,BTC,Bitcoin,,bitcoin,11600,,-8.279859440230485,-1.1652189442987504,46.105015121511165,128.25808272233076,215.4706234804719,82.47373444493117,,31764845898,true,2010-08-16 00:00:00,17811473,,,true,true,206612976422
ETH,ETH,Ethereum,,ethereum,274.21,,-9.207323006791741,-7.106175954759809,11.79872482076937,65.74416964356764,114.70095352210683,-37.44510101107235,,10773732261,true,2015-08-07 14:55:00,106853450,,,true,true,29300052511
XRP,XRP,XRP,ripple,ripple,0.336785394451389,,-11.725350167353623,-15.169158455388182,-14.763597888845451,2.614050962854688,1.2035523028755946,-24.519405277414435,,2391751518,true,2013-08-04 18:55:00,42566596173,,,true,true,14335807883
LTC,LTC,Litecoin,,litecoin,102.94,,-10.22575727212152,-15.944526690276973,-21.53220457776822,30.01003608889359,217.36050894182574,33.46383279837164,,4698796984,true,2013-04-28 18:50:00,62613341,,,true,true,6445658956
BCH,BCH,Bitcoin Cash,,bitcoin-cash,350.74,,-13.777717318660688,-15.498129196711071,-10.3614693944036,26.505977909208468,170.4947602410569,-49.49633881167114,,1188156243,true,2017-07-23 16:35:00,17885523,,,true,true,6273097011
EOS,EOS,EOS,,eos,4.77,,-15.280176189721303,-19.356553910546445,-25.00072454425095,-11.103591016671839,95.53058487646398,-32.849873730012156,,3511951377,true,2017-08-07 00:09:36,922754867,,,true,true,4401508269
BNB,BNB,Binance Coin,,binance-coin,29.86,,-6.362399391568217,-10.148691351699906,-5.517821860359871,67.06057194039674,396.6824383716561,139.79080875350277,,259858117,true,2017-08-16 00:09:21,141175489,,,true,true,4215040063
USDT,USDT,Tether,,tether,1.001399960173611,,0.020816770892677663,0.017766653761856176,-0.8029768277801568,-1.2672864836857007,-2.1983812487271934,0.14094322168298284,,40942659132,true,2017-08-06 00:09:09,3849862791,,,true,true,3855252446
BCHSV,BSV,Bitcoin SV,,bitcoin-sv,168.65,,-14.817513807752647,-16.048314800442153,-10.322217532163009,134.15619611884577,105.44415443375159,,,445054322,true,2018-11-09 02:40:00,17854985,,,true,true,3011258404
TRX,TRX,TRON,,tron,0.028856621854166684,,-12.680444553646938,-10.419084126545636,-6.722965340097649,8.449185298599893,21.376339241817384,-14.1139227665459,,808980768,true,2017-09-13 01:20:00,66671432937,,,true,true,1923912329
XLM,XLM,Stellar,,stellar,0.08968337401388884,,-8.693009129367676,-13.159154044461399,-26.76315335348899,-22.020915834416726,-16.33285032344446,-52.34572916300942,,339776434,true,2014-08-05 05:50:00,19425872527,,,true,true,1742177791
ADA,ADA,Cardano,,cardano,0.06648872452083333,,-11.232799153895394,-17.38612459837543,-22.209032467173923,-20.487338009017435,51.868362928990976,-48.81617516305027,,188828518,true,2017-10-01 20:45:00,25927070538,,,true,true,1723857851
XMR,XMR,Monero,,monero,91.02,,-6.946978874149309,-0.7327202020452432,3.373531383731761,34.35933143299046,101.38531857509277,-26.797459874448776,,144623270,true,2014-05-21 01:45:00,17086757,,,true,true,1555181940
LEO,LEO,UNUS SED LEO,,unus-sed-leo,1.5080872729507568,,-2.5584555157274056,-13.8320480934898,-21.433083596019006,,,,,3537791,true,2019-05-21 18:40:00,999498893,,,true,true,1507331560
DASH,DASH,Dash,,dash,143.34,,-6.410124412027485,-9.93946261871961,-3.2731714009263744,15.457356601135091,95.12946962108285,-34.505982930958076,,324520696,true,2014-02-14 13:50:00,8916161,,,true,true,1278020511
NEO,NEO,NEO,,neo,15.43,,-9.45037537579095,-13.756770116434257,25.94374557024747,36.477542007598,95.59072375905974,-53.74239703306055,,693418469,true,2016-09-09 03:15:00,70538831,,,true,true,1088270732
LINK,LINK,ChainLink,,chainlink,2.94,,-4.536534096575902,-14.719453021298426,154.56301216808285,496.07090287847706,580.1227676869735,1308.12772174555,,182560715,true,2017-09-20 21:00:00,350000000,,,true,true,1028790894
IOT,MIOTA,IOTA,,iota,0.3490491505734266,,-8.415923660867822,-12.173754925933112,-17.282018701854707,7.8988546705294524,12.528576398717295,-64.25897891759807,,19626382,true,2017-06-13 14:35:00,2779530283,,,true,true,970192684
ATOM,ATOM,Cosmos,,cosmos,4.34,,-7.044406642470707,-22.375030444321023,-27.381962933307413,8.047611765739497,,38341.707954411395,,183878330,true,2016-10-09 22:35:00,190688438,,,true,true,826986377
CRO,CRO,Crypto.com Coin,,crypto-com-coin,0.09979008782638889,,14.895002886453284,24.566890167972723,49.55588919045503,14.720117012478449,474.02777625063345,,,8892473,true,2018-12-14 13:00:00,7871882896,,,true,true,785535886
ETC,ETC,Ethereum Classic,,ethereum-classic,6.74,,-11.189766715929155,-14.338253834107583,-17.893924681947635,6.680108705543822,47.01826536445636,-58.47181875974138,,599451501,true,2016-07-24 13:50:00,111863949,,,true,true,754292160
XTZ,XTZ,Tezos,,tezos,1.1012837915673763,,-9.102250675222425,-9.391262206533314,-13.3399786472514,15.15946602059611,153.4117321224266,-49.58456604132218,,12586420,true,2017-10-02 16:04:41,658361006,,,true,true,725042306
XEM,XEM,NEM,,nem,0.07918537218881123,,-8.399862307809478,-12.370383834430134,-5.478201641305846,20.86947611057045,37.701683700196426,-51.97700656885695,,39536037,true,2015-04-01 00:35:00,8999999998,,,true,true,712668350
MKR,MKR,Maker,,maker,660.35,,-8.410017563315417,0.1946320276116997,-7.460361133369428,4.804146849482724,50.908591770191634,18.75187602628255,,2657055,true,2017-08-27 23:15:00,1000000,,,true,true,660354289
ZEC,ZEC,Zcash,,zcash,90.89,,-9.155674119904802,-12.383281842794457,13.988711135025186,28.635768990727627,62.88411107405404,-43.087716223246005,,407357044,true,2016-10-29 15:25:00,6945337,,,true,true,631267416
ONT,ONT,Ontology,,ontology,1.0996903002543554,,-14.810596996481628,-22.022524444281693,-22.475844683935204,-17.07676810286271,75.4836266413921,-69.01953475416998,,215496329,true,2018-03-08 07:20:00,533255142,,,true,true,586415507
OKB,OKB,OKB,,okb,1.6858483627198597,,-4.895632543993349,-7.935009897557993,6.490416106692192,4.813092041894416,172.41866100852653,-52.786152863019794,,128905089,true,2018-04-17 10:27:11,299999999,,,true,true,505754509
