symbol,display_symbol,name,aliases,shortname,last_price_usd,price_change_1H_percent,price_change_1D_percent,price_change_7D_percent,price_change_30D_percent,price_change_90D_percent,price_change_180D_percent,price_change_365D_percent,price_change_YTD_percent,volume_24_usd,display,trading_since,supply,last_update,ico_end,include_supply,use_volume,market_cap_usd
BTC,BTC,Bitcoin,,bitcoin,38723,,-0.44209759742667903,1.2220993669999523,-8.504172745018735,-17.93104698670211,-18.582394727603035,-35.9621516635711,,47001002610,true,2010-08-16 00:00:00,18983070,,,true,true,735083105285
ETH,ETH,Ethereum,,ethereum,2567.96,,-0.5712925535532156,0.7697798981207865,-12.375228932947312,-32.45659630377506,-25.84450534261472,36.225276598755904,,16265850393,true,2015-08-07 14:55:00,119955424,,,true,true,308040390184
USDT,USDT,Tether,,tether,1.000217824074078,,0.002534234440891133,-0.0077639095761486785,-0.04669254939746034,-0.025734498736226245,-0.013155125541091823,0.035510659489642,,76303671964,true,2017-08-06 00:09:09,79576056393,,,true,true,79593389975
BNB,BNB,Binance Coin,,binance-coin,367.7,,-1.3514767085936825,-2.055149681844651,-8.355637678799093,-29.730378089066484,-13.346020254586154,36.178006409792346,,1576378360,true,2017-08-16 00:09:21,166801148,,,true,true,61333366619
USDC,USDC,USD Coin,,usd-coin,0.9999940972222218,,0.00043403222346773525,-0.0021353836718386683,0.002899406732395898,-0.0020536623584340827,-0.0028471579632731153,-0.2302723785205351,,2513869174,true,2018-10-08 12:10:00,52444330055,,,true,true,52444020489
XRP,XRP,XRP,ripple,ripple,0.7643291939510101,,-3.224425695125335,4.403893306450849,-3.424906563512472,-4.067757507057488,-30.55960967999008,69.68799186413956,,2928157762,true,2013-08-04 18:55:00,46135372183,,,true,true,35262611833
LUNA2,LUNA,Terra,,terra,91.28,,3.3908024530321783,13.990455814985319,78.76051962515615,61.32728397024647,149.8271834987149,488.88933818235944,,1242053024,true,2020-07-09 08:05:00,372664850,,,true,true,34018420602
SOL,SOL,Solana,,solana,80.23,,-1.0904022700924971,-3.4338660921949953,-16.62857212488485,-48.617331269689984,-49.786878672765376,444.3424811762622,,1749547248,true,2020-04-09 08:45:00,322512011,,,true,true,25874063027
ADA,ADA,Cardano,,cardano,0.7975223206706794,,-0.20099869609288334,-2.322729576199881,-25.330400039310092,-35.50046019360379,-67.42963440556402,-26.183853945906677,,1117043760,true,2017-10-01 20:45:00,31463134114,,,true,true,25092551734
AVAX,AVAX,Avalanche,,avalanche,68.04,,-3.834483083402809,-6.754074046000942,-16.938958308285606,-15.33394158089065,27.740353477353676,122.79380998954372,,1141686579,true,2020-09-22 13:10:00,266397919,,,true,true,18126938917
BUSD,BUSD,Binance USD,,binance-usd,1.0002078345023682,,-0.014505964249968587,-0.05059350570442487,0.021527864636757488,-0.024750825667560136,-0.030175648112351645,-0.023641679290065137,,3704823228,true,2019-09-19 10:40:00,17996463647,,,true,true,18000203933
