symbol,display_symbol,name,aliases,shortname,last_price_usd,price_change_1H_percent,price_change_1D_percent,price_change_7D_percent,price_change_30D_percent,price_change_90D_percent,price_change_180D_percent,price_change_365D_percent,price_change_YTD_percent,volume_24_usd,display,trading_since,supply,last_update,ico_end,include_supply,use_volume,market_cap_usd
BTC,BTC,Bitcoin,,bitcoin,7837.22,,-1.778139363726754,-9.626258628169667,37.07697598742965,101.40880369272378,129.60469153662544,4.618918806139467,,19825003010,true,2010-08-16 00:00:00,17741876,,,true,true,139046935244
ETH,ETH,Ethereum,,ethereum,245.9,,-1.2366128125747193,-9.068708883783538,47.509854982515606,78.28580455818341,179.7774230472613,-58.66184512695914,,6980523307,true,2015-08-07 14:55:00,106363203,,,true,true,26154491230
XRP,XRP,XRP,ripple,ripple,0.40286991511805564,,-2.4804645755150436,-8.883424444826709,33.87743364050924,27.582283210572157,33.87766598054486,-38.90202058551003,,1765164540,true,2013-08-04 18:55:00,42181995111,,,true,true,16993856790
BCH,BCH,Bitcoin Cash,,bitcoin-cash,398.75,,0.5402672425587592,-10.228505148036104,39.05217102531371,203.2067415023262,271.7924942322478,-63.39641484240356,,863460837,true,2017-07-23 16:35:00,17821172,,,true,true,7106130610
LTC,LTC,Litecoin,,litecoin,103.67,,-1.1340789530633406,-9.950001298199453,39.35735511832324,83.14201905764352,310.1245673425178,-12.79803792824066,,3628122597,true,2013-04-28 18:50:00,62087085,,,true,true,6436815397
EOS,EOS,EOS,,eos,6.41,,-4.255030264247141,-19.567724605360727,32.99432967468094,69.61336378546066,274.9441606265663,-53.20911673606277,,3426110565,true,2017-08-07 00:09:36,917847977,,,true,true,5884040744
BNB,BNB,Binance Coin,,binance-coin,30.19,,-1.005567836180178,-10.12997454635244,36.156107272665224,101.41611220562301,553.7749334398859,105.5855656944094,,468764180,true,2017-08-16 00:09:21,141175489,,,true,true,4262438186
BCHSV,BSV,Bitcoin SV,,bitcoin-sv,223.92,,-0.8997537881845565,48.95702385471673,303.14882687064835,237.20049638429447,112.16530308236902,,,877900230,true,2018-11-09 02:40:00,17819106,,,true,true,3990031889
USDT,USDT,Tether,,tether,1.0098325674374997,,-0.42053570358866105,0.7569546085600466,0.9160875635207051,0.6222302879882471,0.3503591923206452,0.9832567437499717,,23013854684,true,2017-08-06 00:09:09,3169263120,,,true,true,3200425113
XLM,XLM,Stellar,,stellar,0.12358974859375005,,-1.1084396354802262,-9.885248452941852,26.839846904229457,44.93897611832466,9.24753680694208,-57.09968825373415,,326142984,true,2014-08-05 05:50:00,19331673780,,,true,true,2389196702
TRX,TRX,TRON,,tron,0.03466640930208333,,-0.039012918293426506,2.4182042326035473,46.31244469265373,49.495910377542565,168.39290621067195,-41.36452112047711,,1005486206,true,2017-09-13 01:20:00,66671432938,,,true,true,2311259183
ADA,ADA,Cardano,,cardano,0.08361690286805554,,-2.7587747560278144,-7.810238452374098,26.952835556405315,95.00693375979178,185.03565653980644,-60.823057367283475,,183690800,true,2017-10-01 20:45:00,25927070537,,,true,true,2167941339
XMR,XMR,Monero,,monero,88.73,,-0.7499067264524846,-6.245050232177293,33.85719994687637,78.9383735952448,96.35462466052775,-45.47114383837254,,385803220,true,2014-05-21 01:45:00,17023517,,,true,true,1510431581
DASH,DASH,Dash,,dash,147.09,,-3.6090091674978777,-13.918974299235412,23.440479334254967,80.78978229428756,133.55716484615576,-53.12831705810234,,324449252,true,2014-02-14 13:50:00,8849199,,,true,true,1301591708
IOT,MIOTA,IOTA,,iota,0.4311863289366196,,-2.0470089921365107,-14.4221164268132,56.10769380161618,54.7725066262833,94.86244359240986,-74.98641452725272,,23458213,true,2017-06-13 14:35:00,2779530283,,,true,true,1198495459
ATOM,ATOM,Cosmos,,cosmos,6.08,,-5.425515582083656,29.732804351629223,29.014113938239696,,,36805.41051543788,,118496097,true,2016-10-09 22:35:00,190688438,,,true,true,1159957256
ETC,ETC,Ethereum Classic,,ethereum-classic,8.16,,-8.011234898278568,0.05385112919087383,44.27774272134018,86.57426461219326,127.85312667449608,-46.920428760518824,,928577895,true,2016-07-24 13:50:00,110984145,,,true,true,905308818
NEO,NEO,NEO,,neo,11.79,,-5.390626827176299,-10.16561962374582,28.5312990481835,32.423887648883536,99.49027704076376,-77.84971911320957,,483201649,true,2016-09-09 03:15:00,70538830,,,true,true,831711071
XTZ,XTZ,Tezos,,tezos,1.195509921204861,,-7.980608190309413,-24.56305669956209,0.894369282755401,188.74925775189593,246.57635447112582,-76.20144706005492,,10268502,true,2017-10-02 16:04:41,659461368,,,true,true,788392609
XEM,XEM,NEM,,nem,0.08341914758303882,,-2.260248133618231,-7.408016457612038,59.288894295824846,98.14540153179651,21.910885710467284,-66.12744467415294,,36499505,true,2015-04-01 00:35:00,8999999999,,,true,true,750772328
MKR,MKR,Maker,,maker,668.15,,-0.6931208562885741,-10.746090053426343,26.607070844063475,-1.135696587044141,97.26372053365338,-14.707264241495327,,1221456,true,2017-08-27 23:15:00,999999,,,true,true,668154414
ONT,ONT,Ontology,,ontology,1.290004133225694,,-1.9847473020354474,-13.713080859399875,21.92023960652374,33.501964062545646,136.05732632309764,-83.17146581910819,,264581783,true,2018-03-08 07:20:00,494757215,,,true,true,638238852
ZEC,ZEC,Zcash,,zcash,79.26,,-3.6580510645216195,-7.045692585112723,31.60772376482297,56.771074381231955,45.28671756874081,-66.05373774754314,,319161949,true,2016-10-29 15:25:00,6687399,,,true,true,530073777
BTG,BTG,Bitcoin Gold,,bitcoin-gold,25.81,,-2.8905269983923394,-0.03988072275392042,41.4935860487966,105.74152668383412,106.90868354562355,-42.337883068339174,,29975668,true,2017-10-23 19:45:00,17513924,,,true,true,452020025
CRO,CRO,Crypto.com Coin,,crypto-com-coin,0.06588147084722219,,-5.646598247519353,-3.882620880301748,-6.145098311027078,380.09092459177486,,,,19300307,true,2018-12-14 13:00:00,6718384739,,,true,true,442617068
OKB,OKB,OKB,,okb,1.417320154150877,,-0.5496484750854963,-11.574322754659045,-11.277381480787527,40.800690339067515,110.55434862895441,-70.46366569457473,,85963977,true,2018-04-17 10:27:11,300000000,,,true,true,425196046
BAT,BAT,Basic Attention Token,,basic-attention-token,0.3353314290815606,,-2.4835188473295142,-7.463337928091525,-2.889779917284464,90.18762123588999,157.4698805803595,22.477731232601528,,42764769,true,2017-08-08 00:09:19,1267888629,,,true,true,425162906
VET,VET,VeChain,,vechain-token,0.007590735979166669,,4.613791226117505,-2.0230095927254075,21.491395170514778,72.97615991584291,92.93745071964715,,,20343292,true,2018-07-24 04:10:00,55454549400,,,true,true,420940843
DOGE,DOGE,Dogecoin,,dogecoin,0.0032718917152777783,,-0.29799563258991557,-0.5126651301837764,24.224646856629345,64.40105888160157,54.90844869502861,-8.47582138295877,,77820572,true,2013-12-15 14:50:00,119799613349,,,true,true,391971362
LINK,LINK,ChainLink,,chainlink,1.0207957856701393,,14.268478712744423,-15.547583290330783,92.6699284338361,131.52728677505584,381.3108453713073,208.60029048532488,,41820879,true,2017-09-20 21:00:00,350000000,,,true,true,357278525
USDC,USDC,USD Coin,,usd-coin,1.0097614934354247,,-0.7001082600729224,0.007851820527972432,-0.10170440203505131,0.23835669851232968,-0.6242059786844003,,,986844774,true,2018-10-08 12:10:00,335458481,,,true,true,338733057
QTUM,QTUM,Qtum,,qtum,3.03,,-2.404827347419618,-6.44969016992439,25.745079063821088,45.36043911144566,92.71091587062725,-77.46944411944494,,184086230,true,2017-08-06 00:09:30,95772000,,,true,true,289730056
BTT,BTT,BitTorrent,,bittorrent-token,0.0013232011562499995,,-3.7923119621717056,-22.386065856233714,114.38635704531102,71.66364941590695,,,,130291279,true,2019-01-31 10:10:00,212116500000,,,true,true,280672798
OMG,OMG,OMG Network,,omisego,1.9877097665902772,,-3.409750169522067,-11.90573027724916,26.735076919979683,58.97786312595799,65.51142095341618,-82.0180613641043,,51657140,true,2017-07-14 04:40:00,140245398,,,true,true,278767147
DCR,DCR,Decred,,decred,26.09,,-0.6532254260714747,-7.4563680882082775,2.044083509577416,55.153558638359925,57.80944164399736,-73.42277682529983,,2016678,true,2016-02-10 20:05:00,9886274,,,true,true,257913568
HOT2,HOT,Holo,,holo,0.001898926979166669,,-3.067240136416019,-23.403122434403333,51.34582155115539,85.44729760355857,317.9600043867526,102.71536887130475,,19413179,true,2018-04-30 22:20:00,133214575155,,,true,true,252964751
WAVES,WAVES,Waves,,waves,2.48,,-0.9728722499101875,-12.776278947559813,11.873096152037858,-3.7385541883539597,70.82717405901087,-40.58300224374496,,43273842,true,2016-06-02 21:20:00,100000000,,,true,true,247966198
TUSD,TUSD,TrueUSD,,trueusd,1.0092406794555149,,-0.7964533028828026,0.6531933930474952,-0.28642606252743263,0.19066009607233167,-0.7631411511160181,0.6035079879006194,,257319037,true,2018-03-06 04:40:00,244004309,,,true,true,246259075
RVN,RVN,Ravencoin,,ravencoin,0.06458336454166667,,-7.824685487605463,18.003759847683085,33.75060491315514,107.05506414204595,395.9977508294196,121.98393064229349,,53799454,true,2018-03-10 20:45:00,3693081907,,,true,true,238511655
LSK,LSK,Lisk,,lisk,1.9878192785833322,,-1.151853460905174,-5.301117267700014,19.291283077325115,56.12351865113956,68.55364620955254,-77.89766573286114,,7216605,true,2016-06-05 00:09:26,117483593,,,true,true,233536152
BCD,BCD,Bitcoin Diamond,,bitcoin-diamond,1.2029597724618046,,-5.201095418789731,6.075746432113099,36.908863341974815,69.17066589739356,71.84858599173508,-55.824823378142675,,9362385,true,2017-11-24 16:40:00,186492898,,,true,true,224343454
NANO,NANO,Nano,,nano,1.5192699759895827,,-3.111227975542764,-13.71686436068165,6.041193070376382,74.73281243652788,84.48801961156188,-60.20712161476084,,10580535,true,2017-03-07 00:40:00,133248289,,,true,true,202440125
REP,REP,Augur,,augur,18.32,,1.7822304062486527,-12.686534954239276,-13.564311722032032,43.895719520686804,188.0448293966097,-50.86659200502326,,19848424,true,2017-08-07 00:09:14,11000000,,,true,true,201543460
